year,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term_in_months,property_value,income,Credit_Score,Status
2019,356500,3.875,0.2702,3052.3,360,638000,5520,774,0
2019,116500,4.375,0.9037,3052.33,360,178000,3480,762,0
2019,166500,4.125,0.7598,3052.38,240,408000,8280,519,0
2019,96500,3.99,0.6293,3052.4,360,108000,2400,856,0
2019,156500,4.25,1.0671,3052.47,360,188000,5880,535,0
2019,106500,3.125,0.4317,3052.5,360,148000,11640,643,0
2019,206500,3.625,0.7678,3052.5,180,278000,8280,863,0
2019,106500,5.375,1.0773,3052.61,360,168000,2220,768,1
2019,76500,4.875,0.7316,3052.7,360,128000,1140,813,0
2019,116500,4.375,0.9001,3052.75,360,188000,2640,554,0
2019,486500,4.75,1.1195,3052.81,324,838000,11280,838,0
2019,86500,4.125,0.7828,3052.88,300,158000,1920,870,0
2019,116500,4.25,0.8026,3052.88,180,328000,2460,688,0
2019,236500,2.875,-0.0908,3052.9,156,1358000,5280,731,0
2019,416500,3.99,1.2166,3053,360,428000,5160,803,0
2019,106500,4.75,1.2362,3053,240,138000,3900,679,0
2019,436500,4.125,0.5823,3053.01,360,518000,9240,700,0
2019,226500,4.375,1.6009,3053.05,360,228000,3720,840,0
2019,286500,3.99,0.2818,3053.13,360,378000,5100,664,0
2019,326500,4.99,0.616,3053.13,360,368000,9000,814,1
2019,106500,3.625,1.5693,3053.19,180,238000,3540,818,0
2019,326500,2.99,-0.0415,3053.4,180,558000,6660,551,0
2019,486500,3.875,-0.0722,3053.75,360,908000,14100,790,0
2019,116500,3.99,1.2489,3053.75,240,228000,3960,811,0
2019,116500,3.99,1.4014,3053.75,180,258000,4620,703,0
2019,146500,3.99,0.5809,3053.94,180,178000,3480,588,0
2019,206500,4.5,1.0598,3053.97,360,248000,4500,779,0
2019,306500,4.75,0.4202,3054.04,360,388000,6000,829,0
2019,86500,4.375,1.1845,3054.11,180,128000,2100,767,0
2019,196500,4.5,0.4381,3054.66,360,208000,4620,876,0
2019,216500,3.5,0.2105,3054.69,360,328000,3240,598,0
2019,66500,3.99,0.7096,3054.69,360,88000,1860,848,0
2019,96500,4.125,0.953,3055,360,158000,1380,848,0
2019,76500,4.25,0.8927,3055,360,118000,1080,616,0
2019,76500,4.25,1.0109,3055,360,208000,1740,806,0
2019,96500,4.5,0.7026,3055,360,168000,1560,665,0
2019,106500,4.5,0.7259,3055,360,198000,1920,691,0
2019,126500,4.625,1.2003,3055,360,218000,4560,507,0
2019,506500,4.875,0.2946,3055,360,638000,11760,736,1
2019,116500,4.625,0.0832,3055.25,360,128000,2040,658,0
2019,146500,3.99,0.2075,3055.56,360,288000,6360,723,0
2019,96500,3.5,1.2679,3055.61,180,258000,3060,881,0
2019,166500,4.25,0.7158,3055.63,324,238000,1560,584,0
2019,486500,4.375,0.4112,3055.63,360,538000,17520,503,0
2019,106500,5.25,1.2488,3055.63,360,158000,10440,839,1
2019,116500,4.75,0.7147,3055.9,360,128000,1980,538,0
2019,106500,4.75,1.2033,3056,360,128000,1980,862,0
2019,176500,4.5,0.5474,3056.12,360,228000,2400,540,0
2019,386500,4.5,0.0779,3056.13,360,448000,5400,684,0
2019,106500,4.625,0.9591,3056.18,300,238000,2100,883,0
2019,106500,4.75,0.495,3056.24,360,128000,1320,562,0
2019,306500,3.75,0.1337,3056.25,360,538000,3900,807,0
2019,146500,3.875,0.9265,3056.25,240,278000,2400,581,0
2019,246500,3.99,-0.2934,3056.25,336,348000,6900,778,0
2019,76500,4.25,0.1398,3056.25,360,358000,6240,615,0
2019,86500,4.5,1.0988,3056.25,360,228000,1260,887,0
2019,86500,4.5,1.1854,3056.25,360,338000,1560,890,0
2019,86500,4.625,1.2418,3056.25,360,178000,2340,880,0
2019,146500,4.625,1.0667,3056.25,360,208000,3420,532,0
2019,146500,4.625,1.2119,3056.25,132,198000,6900,562,0
2019,76500,4.5,1.1694,3057,360,158000,2820,878,0
2019,96500,4.56,0.4972,3057,360,178000,2100,519,0
2019,176500,4.99,1.1746,3057,240,228000,5220,793,1
2019,276500,3.875,0.3595,3057.03,360,558000,8400,774,0
2019,126500,3.75,0.7728,3057.1,180,478000,3240,880,0
2019,426500,3.5,-0.1208,3057.2,360,1088000,10740,792,0
2019,76500,3.875,0.9815,3057.4,180,138000,1680,738,0
2019,76500,3.875,1.4095,3057.5,180,328000,2520,631,0
2019,126500,3.99,0.4468,3057.5,360,248000,1020,532,0
2019,366500,3.99,0.4388,3057.5,360,1028000,8040,751,0
2019,396500,4.56,0.2356,3057.5,360,528000,9540,569,0
2019,106500,5.25,1.0424,3057.52,360,438000,3420,653,1
2019,256500,4.5,1.397,3057.59,360,258000,3960,786,0
2019,76500,3.99,1.2718,3057.73,96,178000,5580,532,0
2019,86500,3.875,1.3111,3057.74,228,158000,3480,636,0
2019,106500,4.375,0.8405,3057.75,360,208000,3240,526,0
2019,136500,4.56,0.2377,3057.81,360,188000,4380,813,0
2019,126500,4.125,0.408,3057.88,180,168000,4680,830,0
2019,276500,3.75,0.109,3058.05,360,388000,9360,685,0
2019,286500,4.25,0.2674,3058.13,360,428000,4860,528,0
2019,256500,4.25,0.3342,3058.18,360,288000,3120,629,0
2019,106500,4.99,0.8658,3058.3,360,158000,3000,535,1
2019,116500,4.99,1.3621,3058.44,360,138000,3600,656,1
2019,576500,3.75,0.2321,3058.56,360,648000,5400,708,0
2019,726500,4.99,0.8982,3058.75,360,1828000,14040,781,1
2019,136500,4.5,0.5716,3058.81,360,178000,2880,639,0
2019,486500,3.875,0.2547,3058.91,360,558000,8280,552,0
2019,216500,3.625,0.2261,3059,348,248000,4500,587,0
2019,96500,5.625,1.4206,3059,360,128000,1260,859,1
2019,196500,3.99,1.2158,3059.2,360,228000,6360,880,0
2019,196500,4.375,1.1371,3059.2,360,228000,6420,565,0
2019,156500,3.875,0.8989,3059.41,240,228000,5700,768,0
2019,106500,4.375,0.8554,3059.5,360,138000,1740,819,0
2019,106500,4.25,1.4894,3059.63,180,148000,22200,668,0
2019,296500,4.875,1.4974,3059.69,360,298000,7260,529,1
2019,106500,3.99,1.5954,3059.9,360,118000,1920,763,0
2019,456500,2.99,-0.6674,3060,360,658000,14940,683,0
2019,306500,3,0.0566,3060,180,808000,13020,586,0
2019,306500,3.125,-0.5294,3060,360,358000,2940,726,0
2019,146500,3.5,0.0957,3060,360,188000,1440,893,0
2019,296500,3.75,0.1159,3060,360,458000,4500,612,0
2019,156500,4.25,0.882,3060,180,198000,3120,891,0
2019,196500,4.25,0.9518,3060,180,328000,3720,862,0
2019,316500,4.49,0.9852,3060,360,348000,5460,834,0
2019,76500,4.625,1.1803,3060,360,188000,3480,800,0
2019,146500,4.625,1.0097,3060,360,188000,5340,672,0
2019,156500,4.75,0.5716,3060,360,198000,2820,653,0
2019,136500,4.99,1.2527,3060,240,178000,4320,644,1
2019,156500,5.25,1.3601,3060,360,198000,2280,699,1
2019,146500,5.25,1.4997,3060,360,158000,3900,620,1
2019,96500,4.99,0.9476,3060.13,360,208000,2160,588,1
2019,86500,4.375,1.0306,3060.5,360,148000,3780,670,0
2019,706500,4.375,0.3255,3060.5,360,978000,7140,801,0
2019,136500,4.5,0.5443,3060.53,360,198000,2220,814,0
2019,206500,4.625,1.2114,3060.56,360,278000,5040,756,0
2019,616500,3.375,-0.2616,3060.65,360,1338000,12420,626,0
2019,306500,4.99,1.2306,3060.72,240,448000,10260,844,1
2019,486500,4,0.332,3060.84,360,658000,8760,886,0
2019,116500,3.625,0.8256,3060.88,180,168000,4740,894,0
2019,206500,4.125,0.7493,3060.89,360,218000,3660,625,0
2019,276500,4.875,0.4534,3061.22,360,378000,10620,722,1
2019,86500,3.75,1.2823,3061.25,180,118000,4560,845,0
2019,206500,4.5,1.2766,3061.25,360,238000,4320,897,0
2019,116500,4.75,0.7398,3061.25,360,188000,2220,773,0
2019,106500,4.75,1.2009,3061.25,360,208000,2940,704,0
2019,136500,4.875,0.6355,3061.25,360,208000,3240,613,1
2019,116500,4.75,1.2351,3061.46,360,158000,1560,829,0
2019,96500,3.75,1.3067,3061.53,180,208000,2400,822,0
2019,106500,4.625,1.2084,3061.68,360,138000,2760,576,0
2019,246500,3.875,0.3905,3061.75,360,318000,3120,611,0
2019,186500,3.99,1.0336,3061.75,240,268000,2220,785,0
2019,86500,4.75,1.3031,3061.8,360,188000,4920,777,0
2019,226500,4.75,1.152,3061.94,360,228000,5100,554,0
2019,196500,4.625,0.3405,3062,360,238000,11520,776,0
2019,256500,3.625,-0.0399,3062.36,360,328000,3300,746,0
2019,156500,3.375,0.3947,3062.5,180,268000,6360,895,0
2019,296500,3.75,0.62,3062.5,240,508000,9540,852,0
2019,296500,3.99,0.5701,3062.5,360,408000,4800,852,0
2019,156500,4.125,1.1654,3062.5,180,588000,2880,887,0
2019,176500,4.125,0.5811,3062.5,240,298000,4080,857,0
2019,96500,4.375,1.42,3062.5,180,138000,3360,870,0
2019,106500,4.625,0.5062,3062.5,360,568000,2520,535,0
2019,256500,4.625,0.2907,3062.5,360,428000,6000,888,0
2019,156500,4.625,0.4609,3062.5,360,908000,7080,767,0
2019,96500,4.75,0.6396,3062.5,360,218000,1260,802,0
2019,96500,4.75,0.6232,3062.5,360,138000,3360,636,0
2019,256500,4.75,0.2625,3062.5,300,348000,6420,638,0
2019,176500,4.875,1.123,3062.5,240,238000,5820,690,1
2019,176500,4.99,0.6785,3062.5,360,288000,9480,517,1
2019,176500,3.875,1.223,3062.54,360,188000,3480,830,0
2019,306500,2.75,-0.273,3062.67,360,348000,7740,677,0
2019,636500,4.375,0.631,3062.68,360,798000,10800,699,0
2019,86500,4.75,1.4061,3062.8,360,108000,2460,720,0
2019,226500,4.25,0.8187,3062.81,180,318000,3660,863,0
2019,96500,4.875,1.4952,3062.81,360,128000,1620,700,1
2019,266500,2.75,-0.2814,3063.24,180,358000,9540,507,0
2019,536500,3.99,0.8757,3063.37,240,648000,11400,754,0
2019,126500,4.18,0.3243,3063.46,360,268000,1620,796,0
2019,286500,3.625,0.538,3063.48,240,678000,4920,592,0
2019,136500,4.5,0.6087,3063.76,360,308000,3660,869,0
2019,346500,4.375,0.217,3064.04,360,368000,8460,646,0
2019,86500,4.25,1.0514,3064.09,360,368000,1560,749,0
2019,186500,4.125,0.2837,3064.25,324,308000,3480,837,0
2019,246500,4.375,0.4072,3064.25,360,308000,13860,875,0
2019,186500,3.99,0.5591,3064.3,360,288000,3660,524,0
2019,126500,3.99,1.3225,3064.4,180,188000,3060,531,0
2019,116500,3.625,0.9553,3064.5,240,128000,5460,717,0
2019,106500,3.99,0.7611,3064.58,360,128000,3180,741,0
2019,166500,3.375,0.4059,3064.63,96,398000,6420,838,0
2019,186500,3.875,0.3711,3064.79,360,338000,9480,599,0
2019,116500,4.875,1.4618,3064.85,360,158000,3060,564,1
2019,336500,3.5,-0.0206,3065,360,358000,5400,504,0
2019,296500,3.99,0.3157,3065,360,488000,5220,720,0
2019,366500,3.99,0.7555,3065,360,528000,5460,722,0
2019,486500,3.99,0.7438,3065,240,858000,7860,555,0
2019,106500,4.5,1.212,3065,360,318000,2280,553,0
2019,156500,4.5,0.6226,3065,360,358000,3600,803,0
2019,186500,4.5,0.8772,3065,324,248000,3900,592,0
2019,136500,4.625,0.7129,3065,300,178000,3360,650,0
2019,96500,5.5,1.4511,3065,360,158000,11520,857,1
2019,126500,4.75,0.5506,3065.05,360,1008000,1560,763,0
2019,506500,3.99,-0.065,3065.2,360,848000,6540,802,0
2019,246500,4.125,1.3018,3065.21,360,288000,2940,803,0
2019,226500,4.375,0.6581,3065.33,300,308000,2940,814,0
2019,76500,3.375,0.6839,3065.63,360,158000,1440,560,0
2019,106500,4.5,0.6893,3065.63,360,448000,1740,815,0
2019,96500,4.625,1.3751,3065.65,360,138000,1200,637,0
2019,186500,3.5,0.5975,3065.73,180,318000,3300,806,0
2019,306500,4.5,0.2246,3065.83,360,368000,5520,572,0
2019,116500,4.625,1.1191,3065.84,360,188000,3660,620,0
2019,106500,4.375,0.9744,3066,360,148000,3300,669,0
2019,86500,4.875,0.8347,3066,360,138000,2460,584,1
2019,106500,5.125,1.2771,3066.16,360,138000,3060,770,1
2019,156500,4.625,0.4652,3066.25,360,868000,8340,547,0
2019,486500,2.99,-0.1012,3066.31,180,708000,11280,854,0
2019,486500,3.99,0.2991,3066.31,360,518000,11340,655,0
2019,726500,3.99,0.2657,3066.31,360,818000,13200,655,0
2019,486500,4.5,0.7094,3066.31,360,758000,5040,837,0
2019,226500,4.5,1.84,3066.38,360,238000,8040,539,0
2019,156500,4.5,1.0342,3066.6,360,218000,7980,816,0
2019,86500,4.375,1.0674,3066.66,180,118000,2460,656,0
2019,306500,4.99,1.2591,3066.72,360,388000,20400,637,1
2019,106500,3.99,0.4015,3066.75,180,148000,7020,698,0
2019,226500,4.75,0.3504,3066.75,360,298000,6360,793,0
2019,186500,3.875,0.1666,3066.8,360,208000,3660,731,0
2019,446500,3.375,-0.173,3066.86,360,568000,9600,625,0
2019,86500,3.75,1.1386,3066.88,180,128000,6120,729,0
2019,246500,4.125,0.5593,3066.88,360,258000,3900,860,0
2019,166500,4.375,0.5684,3066.88,360,218000,2160,824,0
2019,296500,3.75,0.1583,3066.96,360,428000,5280,890,0
2019,186500,3.375,0.5975,3067.08,180,328000,4320,771,0
2019,216500,2.99,0.0205,3067.26,180,328000,6900,866,0
2019,76500,4.375,1.0924,3067.48,360,368000,2640,843,0
2019,96500,3.99,1.1951,3067.5,240,158000,2460,864,0
2019,726500,3.99,0.2563,3067.5,360,1108000,11100,660,0
2019,86500,4.99,1.3608,3067.62,360,118000,2700,502,1
2019,246500,3.75,0.0834,3068,360,408000,6060,770,0
2019,276500,3.875,-0.2349,3068,360,378000,7020,511,0
2019,126500,4.375,0.9672,3068,360,158000,3600,598,0
2019,116500,4.125,1.4178,3068.05,180,188000,3480,644,0
2019,316500,4.375,0.5964,3068.17,240,418000,3780,631,0
2019,86500,3.875,1.4021,3068.3,180,98000,3660,635,0
2019,646500,4.5,0.3443,3068.4,360,808000,13380,805,0
2019,76500,3.875,-0.1838,3068.5,360,138000,3780,742,0
2019,276500,4,0.313,3068.63,360,348000,3900,881,0
2019,366500,3.99,0.7853,3068.75,240,528000,5820,772,0
2019,246500,3.99,0.3819,3068.75,360,278000,5820,607,0
2019,156500,4.375,0.8241,3068.75,180,218000,3300,880,0
2019,86500,4.75,0.6775,3068.75,360,178000,1560,690,0
2019,726500,3.625,-0.0459,3068.81,360,828000,11340,543,0
2019,676500,3.875,-0.1697,3068.88,360,1258000,10560,751,0
2019,136500,4.125,1.1335,3069.3,360,148000,3060,844,0
2019,66500,3.125,0.0054,3069.38,360,138000,1800,589,0
2019,106500,4.25,0.681,3069.38,360,158000,1440,695,0
2019,86500,3.99,0.5917,3069.59,360,158000,5040,579,0
2019,256500,4.125,0.5671,3069.6,360,348000,4680,709,0
2019,156500,4.25,1.0769,3069.62,360,178000,2160,761,0
2019,96500,4.375,1.1395,3069.76,360,138000,2040,531,0
2019,186500,3.99,0.5271,3069.9,360,928000,4500,815,0
2019,106500,3.75,1.237,3070,180,358000,9600,504,0
2019,126500,3.875,0.5589,3070,180,168000,11040,865,0
2019,96500,4.125,0.8919,3070,360,178000,1140,650,0
2019,256500,4.18,0.0834,3070,360,328000,21660,673,0
2019,316500,4.25,0.9113,3070,360,368000,9300,885,0
2019,246500,4.375,0.4372,3070,360,278000,4800,646,0
2019,316500,4.5,0.8376,3070,360,378000,4500,730,0
2019,186500,4.56,0.5727,3070,360,298000,2940,596,0
2019,186500,4.875,1.4887,3070,360,268000,4680,764,1
2019,76500,4.875,1.0173,3070,360,98000,7860,787,1
2019,176500,4.99,0.9814,3070.02,360,288000,3000,607,1
2019,106500,3.99,1.3601,3070.53,180,118000,4560,893,0
2019,106500,4.5,0.3358,3070.55,360,178000,1260,655,0
2019,126500,4.625,0.4507,3070.75,360,208000,1740,727,0
2019,136500,3.5,0.6423,3070.8,360,168000,3660,583,0
2019,276500,3.99,1.2358,3070.85,360,278000,7740,557,0
2019,66500,4.56,1.3413,3070.88,360,68000,2280,684,0
2019,106500,3.375,0.669,3070.96,360,188000,1980,691,0
2019,86500,4.375,1.1295,3070.96,360,218000,1680,655,0
2019,96500,4.56,0.7783,3071,360,258000,1440,557,0
2019,76500,4.5,0.8732,3071.09,360,208000,3780,538,0
2019,266500,4.18,0.0828,3071.21,360,508000,3420,735,0
2019,456500,3.75,0.0279,3071.25,360,828000,4080,689,0
2019,116500,4.5,1.0578,3071.6,360,298000,2100,858,0
2019,176500,3.99,0.6979,3071.86,360,208000,2700,694,0
2019,136500,4.75,1.2288,3071.94,360,268000,3000,667,0
2019,196500,4.625,0.419,3072,360,288000,6060,669,0
2019,96500,3.99,0.7454,3072.04,360,188000,3300,619,0
2019,176500,3.99,1.2427,3072.24,360,208000,4380,813,0
2019,306500,4.5,1.0521,3072.3,360,328000,8880,738,0
2019,246500,3.75,0.1754,3072.5,360,408000,2940,671,0
2019,86500,4.5,1.1187,3072.5,360,268000,5760,863,0
2019,286500,4.75,0.7346,3072.5,360,418000,6000,856,0
2019,166500,4.125,1.5693,3072.51,180,188000,10380,673,0
2019,116500,3.99,1.179,3072.67,360,178000,2820,514,0
2019,706500,3.625,0.0284,3073,360,1308000,11820,518,0
2019,186500,4.5,0.6499,3073,360,408000,6120,657,0
2019,306500,5.25,0.8137,3073.13,360,368000,7200,770,1
2019,166500,3.875,1.2325,3073.24,360,168000,2100,617,0
2019,66500,4.125,0.9283,3073.25,360,108000,1860,871,0
2019,76500,4.25,1.4057,3073.47,180,98000,1980,578,0
2019,106500,4.25,0.8715,3073.54,360,168000,1680,747,0
2019,106500,4.75,0.5725,3073.6,360,248000,1740,583,0
2019,296500,3.625,0.5507,3073.75,240,458000,5820,893,0
2019,106500,4.125,0.8479,3073.75,180,148000,6000,751,0
2019,176500,4.375,0.8452,3073.75,180,238000,16260,857,0
2019,126500,4.75,0.9377,3073.75,180,178000,3960,851,0
2019,346500,3.99,0.4088,3074,360,378000,12000,891,0
2019,146500,4.625,1.3859,3074,180,188000,4260,625,0
2019,306500,4.875,0.7763,3074,360,1078000,6120,830,1
2019,306500,4.5,0.1455,3074.38,360,408000,2820,522,0
2019,86500,4.5,1.3635,3074.46,360,228000,2400,659,0
2019,366500,3.75,0.6507,3074.5,240,678000,11400,568,0
2019,216500,4.75,0.4043,3074.5,360,308000,5040,876,0
2019,206500,3.625,-0.019,3075,360,368000,3420,650,0
2019,116500,3.99,0.6509,3075,180,328000,2220,709,0
2019,206500,3.99,0.5288,3075,360,368000,11520,603,0
2019,96500,4.25,1.0816,3075,180,118000,3420,894,0
2019,116500,4.25,1.19,3075,180,328000,9480,745,0
2019,226500,4.375,0.8456,3075,180,288000,5760,884,0
2019,466500,4.375,0.6013,3075,360,658000,6360,739,0
2019,66500,4.5,1.1229,3075,240,148000,1620,744,0
2019,206500,4.5,0.5271,3075,360,298000,11640,595,0
2019,196500,4.56,0.251,3075,360,278000,12720,743,0
2019,106500,4.625,0.4741,3075,360,218000,2760,788,0
2019,116500,4.75,0.9595,3075,360,158000,1560,859,0
2019,186500,4.75,1.0718,3075,360,1268000,2640,803,0
2019,226500,4.75,0.5211,3075,360,408000,4440,822,0
2019,156500,4.75,1.4662,3075,180,198000,6180,619,0
2019,116500,4.875,0.9996,3075,360,388000,2160,637,1
2019,246500,4.875,0.5492,3075,360,348000,3000,744,1
2019,226500,4.99,0.754,3075,360,278000,5820,561,1
2019,246500,3.99,1.003,3075.01,240,318000,6300,856,0
2019,636500,3.5,-0.1764,3075.1,360,1008000,6180,816,0
2019,266500,3.625,0.8019,3075.14,360,308000,7860,573,0
2019,116500,5.25,1.4964,3075.19,360,138000,1740,699,1
2019,486500,3.5,-0.2216,3075.31,360,688000,11280,538,0
2019,116500,4.99,1.1755,3075.35,360,168000,3180,835,1
2019,166500,3.99,0.4264,3075.57,360,218000,5400,513,0
2019,136500,3.75,1.5422,3075.59,180,188000,2400,733,0
2019,116500,4.25,0.6405,3075.63,180,378000,15000,664,0
2019,126500,4.375,0.1965,3075.63,360,188000,1980,685,0
2019,126500,4.375,1.2018,3075.63,180,188000,32880,540,0
2019,116500,4.75,0.4816,3075.63,360,158000,3660,693,0
2019,86500,3.49,0.7642,3075.71,360,188000,1500,793,0
2019,426500,3.75,0.0134,3075.72,360,718000,6000,823,0
2019,76500,3.75,0.0719,3075.73,360,88000,1140,630,0
2019,166500,3.875,0.292,3075.9,324,278000,2280,845,0
2019,186500,3.99,0.4938,3075.95,300,248000,4440,579,0
2019,186500,4.99,0.8648,3075.96,360,408000,6300,508,1
2019,196500,4.625,0.557,3076,360,348000,6000,601,0
2019,76500,4.75,1.4814,3076,360,98000,1440,885,0
2019,156500,3.49,0.7625,3076.08,360,158000,3540,781,0
2019,106500,3.375,-0.2424,3076.25,360,228000,2040,789,0
2019,116500,4.75,1.4929,3076.25,180,158000,5460,822,0
2019,76500,3.75,1.2742,3076.5,180,428000,2880,538,0
2019,206500,4.625,0.6997,3076.51,360,258000,5760,749,0
2019,116500,3.375,0.79,3076.52,360,178000,1380,895,0
2019,586500,3.625,-0.0346,3076.6,360,1508000,14160,760,0
2019,246500,4.375,0.7377,3076.8,312,308000,5940,749,0
2019,226500,4.375,0.751,3076.94,240,378000,7800,679,0
2019,106500,5.5,1.3207,3076.96,360,148000,11760,623,1
2019,386500,4.99,0.9976,3077.17,360,678000,4440,572,1
2019,276500,4.49,1.4106,3077.2,360,288000,7140,547,0
2019,396500,3.625,0.1317,3077.37,360,458000,6000,715,0
2019,476500,3.75,-0.0328,3077.45,360,818000,14220,677,0
2019,156500,3.875,0.0399,3077.5,360,218000,8040,750,0
2019,106500,3.99,1.3142,3077.5,180,148000,2700,666,0
2019,116500,4.5,0.9372,3077.5,360,218000,1680,772,0
2019,86500,4.625,1.1504,3077.5,360,188000,900,575,0
2019,196500,3.5,-0.022,3077.59,180,278000,8400,660,0
2019,266500,3.625,0.8869,3077.65,360,268000,4860,601,0
2019,226500,4.5,0.8247,3077.78,360,238000,8520,832,0
2019,206500,3.625,0.7909,3077.85,300,258000,4020,683,0
2019,206500,4.375,1.1079,3077.85,360,248000,4740,714,0
2019,206500,4.625,1.9217,3077.85,360,248000,4980,736,0
2019,206500,3.875,0.4755,3078,360,228000,8280,741,0
2019,126500,3.75,0.8707,3078.07,240,148000,4380,661,0
2019,296500,3.625,0.0176,3078.13,360,328000,3180,811,0
2019,96500,3.75,0.9047,3078.13,120,158000,2640,771,0
2019,296500,3.99,0.2477,3078.13,360,398000,5400,725,0
2019,146500,4.875,1.3279,3078.13,360,198000,3180,894,1
2019,116500,3.99,0.8763,3078.4,360,688000,6000,710,0
2019,246500,3.75,0.8221,3078.46,156,658000,10560,716,0
2019,136500,3.99,0.7408,3078.5,180,248000,2760,824,0
2019,86500,4.75,0.7197,3078.5,360,98000,1560,556,0
2019,366500,4.625,0.7982,3078.75,360,388000,10500,740,0
2019,136500,4.25,1.4122,3078.84,360,198000,3000,670,0
2019,106500,4.375,0.5307,3078.89,360,198000,1380,662,0
2019,166500,4.125,0.6285,3079.19,180,228000,5820,729,0
2019,276500,4.75,0.7333,3079.69,360,368000,8640,560,0
2019,106500,3.49,0.6998,3079.9,360,188000,1980,566,0
2019,616500,3.625,-0.0423,3080,360,1408000,14160,743,0
2019,486500,3.75,0.0943,3080,360,818000,9120,896,0
2019,186500,3.875,0.4561,3080,324,308000,2400,758,0
2019,156500,3.875,0.4228,3080,180,518000,3960,878,0
2019,126500,4.125,0.5893,3080,360,228000,1620,564,0
2019,96500,4.25,1.2231,3080,180,158000,2880,777,0
2019,106500,4.56,0.7468,3080,360,208000,3420,545,0
2019,346500,3.375,-0.1482,3080.04,360,578000,3180,771,0
2019,666500,3.69,-0.0604,3080.25,360,758000,10680,716,0
2019,116500,4.75,1.2588,3080.31,360,158000,2280,666,0
2019,116500,3.375,0.5846,3080.5,180,388000,5580,881,0
2019,316500,2.99,-0.4912,3080.53,120,658000,20100,544,0
2019,306500,4.125,0.3444,3080.6,360,338000,6660,596,0
2019,116500,3.99,1.415,3080.68,360,258000,3300,670,0
2019,86500,4.5,1.2111,3080.69,360,128000,4380,727,0
2019,166500,4.25,0.6039,3080.75,360,188000,2700,821,0
2019,346500,5.375,1.3494,3080.94,360,468000,7620,866,1
2019,606500,4.125,-0.0363,3080.96,360,758000,9240,848,0
2019,596500,3.625,0.0531,3081.25,360,708000,8400,596,0
2019,106500,4.25,1.0983,3081.25,240,508000,3120,517,0
2019,146500,4.25,0.7021,3081.25,360,328000,4920,688,0
2019,106500,4.5,1.0251,3081.25,180,188000,3480,617,0
2019,516500,4.5,0.171,3081.25,360,978000,10320,774,0
2019,256500,4.99,0.4771,3081.25,360,458000,2880,655,1
2019,116500,3.99,1.3635,3081.28,360,158000,3300,606,0
2019,246500,3.99,1.0461,3081.37,360,288000,3960,753,0
2019,586500,3,-0.1163,3081.6,180,868000,16020,587,0
2019,516500,4.75,0.9486,3081.63,240,778000,7200,613,0
2019,446500,3.375,-0.2674,3081.68,360,768000,13320,564,0
2019,236500,4.375,1.5076,3081.69,360,238000,3480,663,0
2019,576500,3.875,-0.51,3082,360,1508000,13020,556,0
